Name,Datetime,Longitude,Latitude,Protocol,Area,Group,Instrument,Angular Resolution,Pulse Rate,Light,Wind,Survey Control,Description,Open,Image,QSM
GUY09-postHarvest,2014-11-30T00:00:00,-58.6958,6.042454,grid 30x40m_13 scanpos,0.12,Wageningen University,RIEGL VZ400,0.06,unknown,unknown,unknown,multiple_targets,post-Harvest plot -- Tropical moist forest -- Forest concession -- Guyana,"Plot: Yes, per request -- contact:alvaro.lausarmiento@wur.nl",,No
GUY09-preHarvest,2014-11-15T00:00:00,-58.6958,6.042454,grid 30x40m_13 scanpos,0.12,Wageningen University,RIEGL VZ400,0.06,unknown,unknown,unknown,multiple_targets,pre-Harvest plot -- Tropical moist forest -- Forest concession -- Guyana,"Plot: Yes, per request -- contact:alvaro.lausarmiento@wur.nl",,Yes
GUY10-postHarvest,2014-11-30T00:00:00,-58.6937,6.039947,grid 30x40m_13 scanpos,0.12,Wageningen University,RIEGL VZ400,0.06,unknown,unknown,unknown,multiple_targets,post-Harvest plot -- Tropical moist forest -- Forest concession -- Guyana,"Plot: Yes, per request -- contact:alvaro.lausarmiento@wur.nl",,No
GUY10-preHarvest,2014-11-16T00:00:00,-58.6937,6.039947,grid 30x40m_13 scanpos,0.12,Wageningen University,RIEGL VZ401,0.06,unknown,unknown,unknown,multiple_targets,pre-Harvest plot -- Tropical moist forest -- Forest concession -- Guyana,"Plot: Yes, per request -- contact:alvaro.lausarmiento@wur.nl",,Yes
HDEG001,2015-11-18T00:00:00,35.96178,7.284645,circular plot_20m_radius_5scanpos,0.13,Wageningen University,RIEGL VZ400,unknown,unknown,unknown,medium,multiple_targets,Highly degraded -- Ethiopia,"Plot: Yes, per request -- contact: kalkidan.mulatu@wur.n; alvaro.lausarmiento@wur.nl",,No
HDEG002,2015-11-18T00:00:00,35.95859,7.285191,circular plot_20m_radius_5scanpos,0.13,Wageningen University,RIEGL VZ400,unknown,unknown,unknown,low wind,multiple_targets,Highly degraded -- Ethiopia,"Plot: Yes, per request -- contact: kalkidan.mulatu@wur.n; alvaro.lausarmiento@wur.nl",,No
IND01-postHarvest,2014-08-28T00:00:00,113.1389119,-2.404940152,grid 30x40m_13 scanpos,0.12,Wageningen University,RIEGL VZ400,0.06,unknown,unknown,unknown,multiple_targets,"post-Harvest plot - Peat swamp forest -- Local community - Kalimantan, Indonesia","Plot: Yes, per request -- contact:alvaro.lausarmiento@wur.nl; josegonzalez@wur.nl",,No
IND01-preHarvest,2014-08-14T00:00:00,113.1388938,-2.404926148,grid 30x40m_13 scanpos,0.12,Wageningen University,RIEGL VZ400,0.06,unknown,unknown,unknown,multiple_targets,"pre-Harvest plot - Peat swamp forest -- Local community - Kalimantan, Indonesia","Plot: Yes, per request -- contact:alvaro.lausarmiento@wur.nl; josegonzalez@wur.nl",,Yes
IND02-postHarvest,2014-08-27T00:00:00,113.1393264,-2.404725425,grid 30x40m_13 scanpos,0.12,Wageningen University,RIEGL VZ400,0.06,unknown,unknown,unknown,multiple_targets,"post-Harvest plot - Peat swamp forest -- Local community - Kalimantan, Indonesia","Plot: Yes, per request -- contact:alvaro.lausarmiento@wur.nl; josegonzalez@wur.nl",,No
IND02-preHarvest,2014-08-17T00:00:00,113.1393592,-2.4047574,grid 30x40m_13 scanpos,0.12,Wageningen University,RIEGL VZ400,0.06,unknown,unknown,unknown,multiple_targets,"pre-Harvest plot - Peat swamp forest -- Local community - Kalimantan, Indonesia","Plot: Yes, per request -- contact:alvaro.lausarmiento@wur.nl; josegonzalez@wur.nl",,Yes
IND03-postHarvest,2014-08-30T00:00:00,113.1390005,-2.40461563,grid 30x40m_13 scanpos,0.12,Wageningen University,RIEGL VZ400,0.06,unknown,unknown,unknown,multiple_targets,"post-Harvest plot - Peat swamp forest -- Local community - Kalimantan, Indonesia","Plot: Yes, per request -- contact:alvaro.lausarmiento@wur.nl; josegonzalez@wur.nl",,No
IND03-preHarvest,2014-08-19T00:00:00,113.1389524,-2.404619389,grid 30x40m_13 scanpos,0.12,Wageningen University,RIEGL VZ400,0.06,unknown,unknown,unknown,multiple_targets,"pre-Harvest plot - Peat swamp forest -- Local community - Kalimantan, Indonesia","Plot: Yes, per request -- contact:alvaro.lausarmiento@wur.nl; josegonzalez@wur.nl",,Yes
IND04-postHarvest,2014-09-01T00:00:00,113.1268626,-2.390263813,grid 30x40m_13 scanpos,0.12,Wageningen University,RIEGL VZ400,0.06,unknown,unknown,unknown,multiple_targets,"post-Harvest plot - Peat swamp forest -- Local community - Kalimantan, Indonesia","Plot: Yes, per request -- contact:alvaro.lausarmiento@wur.nl; josegonzalez@wur.nl",,No
IND04-preHarvest,2014-08-24T00:00:00,113.1268661,-2.390257785,grid 30x40m_13 scanpos,0.12,Wageningen University,RIEGL VZ400,0.06,unknown,unknown,unknown,multiple_targets,"pre-Harvest plot - Peat swamp forest -- Local community - Kalimantan, Indonesia","Plot: Yes, per request -- contact:alvaro.lausarmiento@wur.nl; josegonzalez@wur.nl",,Yes
IND05-postHarvest,2014-08-30T00:00:00,113.1271432,-2.390619084,grid 30x40m_13 scanpos,0.12,Wageningen University,RIEGL VZ400,0.06,unknown,unknown,unknown,multiple_targets,"post-Harvest plot - Peat swamp forest -- Local community - Kalimantan, Indonesia","Plot: Yes, per request -- contact:alvaro.lausarmiento@wur.nl; josegonzalez@wur.nl",,No
IND05-preHarvest,2014-08-25T00:00:00,113.1261416,-2.389439835,grid 30x40m_13 scanpos,0.12,Wageningen University,RIEGL VZ400,0.06,unknown,unknown,unknown,multiple_targets,"pre-Harvest plot - Peat swamp forest -- Local community - Kalimantan, Indonesia","Plot: Yes, per request -- contact:alvaro.lausarmiento@wur.nl; josegonzalez@wur.nl",,Yes
IND07-postHarvest,2014-09-05T00:00:00,113.1176058,-2.433514053,grid 30x40m_13 scanpos,0.12,Wageningen University,RIEGL VZ400,0.06,unknown,unknown,unknown,multiple_targets,"post-Harvest plot - Peat swamp forest -- Local community - Kalimantan, Indonesia","Plot: Yes, per request -- contact:alvaro.lausarmiento@wur.nl; josegonzalez@wur.nl",,No
IND07-preHarvest,2014-09-02T00:00:00,113.1182799,-2.430142272,grid 30x40m_13 scanpos,0.12,Wageningen University,RIEGL VZ400,0.06,unknown,unknown,unknown,multiple_targets,"pre-Harvest plot - Peat swamp forest -- Local community - Kalimantan, Indonesia","Plot: Yes, per request -- contact:alvaro.lausarmiento@wur.nl; josegonzalez@wur.nl",,Yes
IND08-postHarvest,2014-09-07T00:00:00,113.1171701,-2.432658673,grid 30x40m_13 scanpos,0.12,Wageningen University,RIEGL VZ400,0.06,unknown,unknown,unknown,multiple_targets,"post-Harvest plot - Peat swamp forest -- Local community - Kalimantan, Indonesia","Plot: Yes, per request -- contact:alvaro.lausarmiento@wur.nl; josegonzalez@wur.nl",,No
IND08-preHarvest,2014-09-03T00:00:00,113.1171611,-2.432663518,grid 30x40m_13 scanpos,0.12,Wageningen University,RIEGL VZ400,0.06,unknown,unknown,unknown,multiple_targets,"pre-Harvest plot - Peat swamp forest -- Local community - Kalimantan, Indonesia","Plot: Yes, per request -- contact:alvaro.lausarmiento@wur.nl; josegonzalez@wur.nl",,Yes
IND09-postHarvest,2014-09-09T00:00:00,113.1166204,-2.43252,grid 30x40m_13 scanpos,0.12,Wageningen University,RIEGL VZ400,0.06,unknown,unknown,unknown,multiple_targets,"post-Harvest plot - Peat swamp forest -- Local community - Kalimantan, Indonesia","Plot: Yes, per request -- contact:alvaro.lausarmiento@wur.nl; josegonzalez@wur.nl",,No
IND09-preHarvest,2014-09-04T00:00:00,113.1166149,-2.432531959,grid 30x40m_13 scanpos,0.12,Wageningen University,RIEGL VZ400,0.06,unknown,unknown,unknown,multiple_targets,"pre-Harvest plot - Peat swamp forest -- Local community - Kalimantan, Indonesia","Plot: Yes, per request -- contact:alvaro.lausarmiento@wur.nl; josegonzalez@wur.nl",,Yes
IND10-postHarvest,2014-09-11T00:00:00,113.1186177,-2.432203078,grid 30x40m_13 scanpos,0.12,Wageningen University,RIEGL VZ400,0.06,unknown,unknown,unknown,multiple_targets,"post-Harvest plot - Peat swamp forest -- Local community - Kalimantan, Indonesia","Plot: Yes, per request -- contact:alvaro.lausarmiento@wur.nl; josegonzalez@wur.nl",,No
IND10-preHarvest,2014-09-06T00:00:00,113.118664,-2.432175961,grid 30x40m_13 scanpos,0.12,Wageningen University,RIEGL VZ400,0.06,unknown,unknown,unknown,multiple_targets,"pre-Harvest plot - Peat swamp forest -- Local community - Kalimantan, Indonesia","Plot: Yes, per request -- contact:alvaro.lausarmiento@wur.nl; josegonzalez@wur.nl",,Yes
IND11-postHarvest,2014-09-10T00:00:00,113.1150341,-2.435980399,grid 30x40m_13 scanpos,0.12,Wageningen University,RIEGL VZ400,0.06,unknown,unknown,unknown,multiple_targets,pre-Harvest plot -- Tropical moist forest -- Forest concession -- Guyana *No post-harvest,"Plot: Yes, per request -- contact:alvaro.lausarmiento@wur.nl; josegonzalez@wur.nl",,No
IND11-preHarvest,2014-09-09T00:00:00,113.1150468,-2.435951605,grid 30x40m_13 scanpos,0.12,Wageningen University,RIEGL VZ400,0.06,unknown,unknown,unknown,multiple_targets,"pre-Harvest plot - Peat swamp forest -- Local community - Kalimantan, Indonesia","Plot: Yes, per request -- contact:alvaro.lausarmiento@wur.nl; josegonzalez@wur.nl",,Yes
MDD01-postHarvest,2013-11-15T00:00:00,-69.1326,-12.2578,grid 30x50m_13 scanpos,0.15,Wageningen University,RIEGL VZ400,0.06,unknown,unknown,unknown,multiple_targets,"post-Harvest plot -- Tropical moist forest -- Local community -- Madre de Dios, Peru","Plot: Yes, per request -- contact:alvaro.lausarmiento@wur.nl; josegonzalez@wur.nl",,No
MDD01-preHarvest,2013-11-13T00:00:00,-69.1326,-12.2578,grid 30x50m_13 scanpos,0.15,Wageningen University,RIEGL VZ400,0.06,unknown,unknown,unknown,multiple_targets,"pre-Harvest plot -- Tropical moist forest -- Local community -- Madre de Dios, Peru","Plot: Yes, per request -- contact:alvaro.lausarmiento@wur.nl; josegonzalez@wur.nl",,No
MDD02-postHarvest,2013-11-13T00:00:00,-69.1326,-12.2599,grid 30x50m_13 scanpos,0.15,Wageningen University,RIEGL VZ400,0.06,unknown,unknown,unknown,multiple_targets,"post-Harvest plot -- Tropical moist forest -- Local community -- Madre de Dios, Peru","Plot: Yes, per request -- contact:alvaro.lausarmiento@wur.nl; josegonzalez@wur.nl",,No
MDD02-preHarvest,2013-11-11T00:00:00,-69.1326,-12.2599,grid 30x50m_13 scanpos,0.15,Wageningen University,RIEGL VZ400,0.06,unknown,unknown,unknown,multiple_targets,"pre-Harvest plot -- Tropical moist forest -- Local community -- Madre de Dios, Peru","Plot: Yes, per request -- contact:alvaro.lausarmiento@wur.nl; josegonzalez@wur.nl",,No
MDD03-postHarvest,2013-11-15T00:00:00,-69.1321,-12.2606,grid 30x50m_13 scanpos,0.15,Wageningen University,RIEGL VZ400,0.06,unknown,unknown,unknown,multiple_targets,"post-Harvest plot -- Tropical moist forest -- Local community -- Madre de Dios, Peru","Plot: Yes, per request -- contact:alvaro.lausarmiento@wur.nl; josegonzalez@wur.nl",,No
MDD03-preHarvest,2013-11-12T00:00:00,-69.1321,-12.2606,grid 30x50m_13 scanpos,0.15,Wageningen University,RIEGL VZ400,0.06,unknown,unknown,unknown,multiple_targets,"pre-Harvest plot -- Tropical moist forest -- Local community -- Madre de Dios, Peru","Plot: Yes, per request -- contact:alvaro.lausarmiento@wur.nl; josegonzalez@wur.nl",,No
MDD04-postHarvest,2013-11-16T00:00:00,-69.1317,-12.26,grid 30x50m_13 scanpos,0.15,Wageningen University,RIEGL VZ400,0.06,unknown,unknown,unknown,multiple_targets,"post-Harvest plot -- Tropical moist forest -- Local community -- Madre de Dios, Peru","Plot: Yes, per request -- contact:alvaro.lausarmiento@wur.nl; josegonzalez@wur.nl",,No
MDD04-preHarvest,2013-11-14T00:00:00,-69.1317,-12.26,grid 30x50m_13 scanpos,0.15,Wageningen University,RIEGL VZ400,0.06,unknown,unknown,unknown,multiple_targets,"pre-Harvest plot -- Tropical moist forest -- Local community -- Madre de Dios, Peru","Plot: Yes, per request -- contact:alvaro.lausarmiento@wur.nl; josegonzalez@wur.nl",,No
MDD05-postHarvest,2013-11-19T00:00:00,-69.1281,-12.2553,grid 30x50m_13 scanpos,0.15,Wageningen University,RIEGL VZ400,0.06,unknown,unknown,unknown,multiple_targets,"post-Harvest plot -- Tropical moist forest -- Local community -- Madre de Dios, Peru","Plot: Yes, per request -- contact:alvaro.lausarmiento@wur.nl; josegonzalez@wur.nl",,No
MDD05-preHarvest,2013-11-15T00:00:00,-69.1281,-12.2553,grid 30x50m_13 scanpos,0.15,Wageningen University,RIEGL VZ400,0.06,unknown,unknown,unknown,multiple_targets,"pre-Harvest plot -- Tropical moist forest -- Local community -- Madre de Dios, Peru","Plot: Yes, per request -- contact:alvaro.lausarmiento@wur.nl; josegonzalez@wur.nl",,No
MDD06-postHarvest,2013-11-21T00:00:00,-69.0855,-12.277,grid 30x50m_13 scanpos,0.15,Wageningen University,RIEGL VZ400,0.06,unknown,unknown,unknown,multiple_targets,"post-Harvest plot -- Tropical moist forest -- Local community -- Madre de Dios, Peru","Plot: Yes, per request -- contact:alvaro.lausarmiento@wur.nl; josegonzalez@wur.nl",,No
MDD06-preHarvest,2013-11-19T00:00:00,-69.0855,-12.277,grid 30x50m_13 scanpos,0.15,Wageningen University,RIEGL VZ400,0.06,unknown,unknown,unknown,multiple_targets,"pre-Harvest plot -- Tropical moist forest -- Local community -- Madre de Dios, Peru","Plot: Yes, per request -- contact:alvaro.lausarmiento@wur.nl; josegonzalez@wur.nl",,No
MDD07-postHarvest,2013-11-24T00:00:00,-69.0817,-12.2733,grid 30x50m_13 scanpos,0.15,Wageningen University,RIEGL VZ400,0.06,unknown,unknown,unknown,multiple_targets,"post-Harvest plot -- Tropical moist forest -- Local community -- Madre de Dios, Peru","Plot: Yes, per request -- contact:alvaro.lausarmiento@wur.nl; josegonzalez@wur.nl",,No
MDD07-preHarvest,2013-11-22T00:00:00,-69.0817,-12.2733,grid 30x50m_13 scanpos,0.15,Wageningen University,RIEGL VZ400,0.06,unknown,unknown,unknown,multiple_targets,"pre-Harvest plot -- Tropical moist forest -- Local community -- Madre de Dios, Peru","Plot: Yes, per request -- contact:alvaro.lausarmiento@wur.nl; josegonzalez@wur.nl",,No
MDD08-postHarvest,2013-11-26T00:00:00,-69.1272,-12.2554,grid 30x50m_13 scanpos,0.15,Wageningen University,RIEGL VZ400,0.06,unknown,unknown,unknown,multiple_targets,"post-Harvest plot -- Tropical moist forest -- Local community -- Madre de Dios, Peru","Plot: Yes, per request -- contact:alvaro.lausarmiento@wur.nl; josegonzalez@wur.nl",,No
MDD08-preHarvest,2013-11-25T00:00:00,-69.1272,-12.2554,grid 30x50m_13 scanpos,0.15,Wageningen University,RIEGL VZ400,0.06,unknown,unknown,unknown,multiple_targets,"pre-Harvest plot -- Tropical moist forest -- Local community -- Madre de Dios, Peru","Plot: Yes, per request -- contact:alvaro.lausarmiento@wur.nl; josegonzalez@wur.nl",,No
MDD09-postHarvest,2013-11-27T00:00:00,-69.1236,-12.255,grid 30x50m_13 scanpos,0.15,Wageningen University,RIEGL VZ400,0.06,unknown,unknown,unknown,multiple_targets,"post-Harvest plot -- Tropical moist forest -- Local community -- Madre de Dios, Peru","Plot: Yes, per request -- contact:alvaro.lausarmiento@wur.nl; josegonzalez@wur.nl",,No
MDD09-preHarvest,2013-11-26T00:00:00,-69.1236,-12.255,grid 30x50m_13 scanpos,0.15,Wageningen University,RIEGL VZ400,0.06,unknown,unknown,unknown,multiple_targets,"pre-Harvest plot -- Tropical moist forest -- Local community -- Madre de Dios, Peru","Plot: Yes, per request -- contact:alvaro.lausarmiento@wur.nl; josegonzalez@wur.nl",,No
N01723NOV002,2015-11-24T00:00:00,36.13063,7.339316,circular plot_20m_radius_5scanpos,0.13,Wageningen University,RIEGL VZ400,unknown,unknown,unknown,low wind,multiple_targets,Participatory forest managment -- Ethiopia,"Plot: Yes, per request -- contact: kalkidan.mulatu@wur.n; alvaro.lausarmiento@wur.nl",,No
N01724NOV001,2015-11-24T00:00:00,36.12859,7.340827,circular plot_20m_radius_5scanpos,0.13,Wageningen University,RIEGL VZ400,unknown,unknown,unknown,"low wind, during W position medium",multiple_targets,plantation -- Ethiopia,"Plot: Yes, per request -- contact: kalkidan.mulatu@wur.n; alvaro.lausarmiento@wur.nl",,No
N01724NOV003,2015-11-24T00:00:00,36.1264,7.343682,circular plot_20m_radius_5scanpos,0.13,Wageningen University,RIEGL VZ400,unknown,unknown,unknown,"low wind, but upper canopy swinging",multiple_targets,Highly degraded forest -- Ethiopia,"Plot: Yes, per request -- contact: kalkidan.mulatu@wur.n; alvaro.lausarmiento@wur.nl",,No
N10A,2015-11-20T00:00:00,36.3025,7.179036,circular plot_20m_radius_5scanpos,0.13,Wageningen University,RIEGL VZ400,unknown,unknown,unknown,low wind with medium gusts,multiple_targets,Old degraded forest -- Ethiopia,"Plot: Yes, per request -- contact: kalkidan.mulatu@wur.n; alvaro.lausarmiento@wur.nl",,No
N10B,2015-11-20T00:00:00,36.30288,7.178623,circular plot_20m_radius_5scanpos,0.13,Wageningen University,RIEGL VZ400,unknown,unknown,unknown,low wind,multiple_targets,Old degraded forest -- Ethiopia,"Plot: Yes, per request -- contact: kalkidan.mulatu@wur.n; alvaro.lausarmiento@wur.nl",,No
NS2,2015-11-13T00:00:00,36.06773,7.295306,circular plot_20m_radius_5scanpos,0.13,Wageningen University,RIEGL VZ400,unknown,unknown,unknown,low wind with medium gusts,multiple_targets,Core forest -- Ethiopia,"Plot: Yes, per request -- contact: kalkidan.mulatu@wur.n; alvaro.lausarmiento@wur.nl",,No
PFM001,2015-11-16T00:00:00,36.27103,7.153112,circular plot_20m_radius_5scanpos,0.13,Wageningen University,RIEGL VZ400,unknown,unknown,unknown,low wind with medium gusts,multiple_targets,Participatory forest managment -- Ethiopia,"Plot: Yes, per request -- contact: kalkidan.mulatu@wur.n; alvaro.lausarmiento@wur.nl",,No
PFM2,2015-11-16T00:00:00,36.27048,7.149795,circular plot_20m_radius_5scanpos,0.13,Wageningen University,RIEGL VZ400,unknown,unknown,unknown,"low wind in lower, medium in upper canopy",multiple_targets,Participatory forest managment -- Ethiopia,"Plot: Yes, per request -- contact: kalkidan.mulatu@wur.n; alvaro.lausarmiento@wur.nl",,No
Pfm23NOV001,2015-11-23T00:00:00,36.31399,7.364907,circular plot_20m_radius_5scanpos,0.13,Wageningen University,RIEGL VZ400,unknown,unknown,unknown,low wind,multiple_targets,Participatory forest managment -- Ethiopia,"Plot: Yes, per request -- contact: kalkidan.mulatu@wur.n; alvaro.lausarmiento@wur.nl",,No
Pfm23NOV002,2015-11-23T00:00:00,36.31261,7.366347,circular plot_20m_radius_5scanpos,0.13,Wageningen University,RIEGL VZ400,unknown,unknown,unknown,low wind with medium gusts,multiple_targets,Participatory forest managment -- Ethiopia,"Plot: Yes, per request -- contact: kalkidan.mulatu@wur.n; alvaro.lausarmiento@wur.nl",,No
Pfm26NOV001,2015-11-26T00:00:00,35.99162,7.29031,circular plot_20m_radius_5scanpos,0.13,Wageningen University,RIEGL VZ400,unknown,unknown,unknown,low wind with medium gusts,multiple_targets,Participatory forest managment -- Ethiopia,"Plot: Yes, per request -- contact: kalkidan.mulatu@wur.n; alvaro.lausarmiento@wur.nl",,No
Pfm26NOV002,2015-11-26T00:00:00,35.99109,7.290688,circular plot_20m_radius_5scanpos,0.13,Wageningen University,RIEGL VZ400,unknown,unknown,unknown,"low wind, but upper canopy swinging",multiple_targets,Participatory forest managment -- Ethiopia,"Plot: Yes, per request -- contact: kalkidan.mulatu@wur.n; alvaro.lausarmiento@wur.nl",,No
Pfm28NOV001,2015-11-28T00:00:00,36.21764,7.341085,circular plot_20m_radius_5scanpos,0.13,Wageningen University,RIEGL VZ400,unknown,unknown,unknown,low wind with medium gusts,multiple_targets,Participatory forest managment -- Ethiopia,"Plot: Yes, per request -- contact: kalkidan.mulatu@wur.n; alvaro.lausarmiento@wur.nl",,No
pfm28NOV002,2015-11-28T00:00:00,36.21647,7.340032,circular plot_20m_radius_5scanpos,0.13,Wageningen University,RIEGL VZ400,unknown,unknown,unknown,low wind,multiple_targets,Participatory forest managment -- Ethiopia,"Plot: Yes, per request -- contact: kalkidan.mulatu@wur.n; alvaro.lausarmiento@wur.nl",,No
Pine001,2015-11-23T00:00:00,36.30252,7.365354,circular plot_20m_radius_5scanpos,0.13,Wageningen University,RIEGL VZ400,unknown,unknown,unknown,low wind,multiple_targets,Plantation -- Ethiopia,"Plot: Yes, per request -- contact: kalkidan.mulatu@wur.n; alvaro.lausarmiento@wur.nl",,No
plot01,2017-01-18T00:00:00,-58.1875,4.51768,star plot +8-scanpos_20m_radius,0.13,Wageningen University,RIEGL VZ400,0.04,unknown,unknown,unknown,multiple_targets,Mixture of white sand forest and mixed forest -- Forest concession -- Guyana,Plot: per request -- contact: alvaro.lausarmiento@wur.nl,,No
plot02,2017-01-18T00:00:00,-58.1875,4.51762,star plot +8-scanpos_20m_radius,0.13,Wageningen University,RIEGL VZ400,0.04,unknown,unknown,unknown,multiple_targets,Mixture of white sand forest and mixed forest -- Forest concession -- Guyana,Plot: per request -- contact: alvaro.lausarmiento@wur.nl,,No
plot03,2017-01-19T00:00:00,-58.1867,4.516987,star plot +8-scanpos_20m_radius,0.13,Wageningen University,RIEGL VZ400,0.04,unknown,unknown,unknown,multiple_targets,Mixture of white sand forest and mixed forest -- Forest concession -- Guyana,Plot: per request -- contact: alvaro.lausarmiento@wur.nl,,No
plot04,2017-01-19T00:00:00,-58.1871,4.516972,star plot +8-scanpos_20m_radius,0.13,Wageningen University,RIEGL VZ400,0.04,unknown,unknown,unknown,multiple_targets,Mixture of white sand forest and mixed forest -- Forest concession -- Guyana,Plot: per request -- contact: alvaro.lausarmiento@wur.nl,,No
plot05,2017-01-20T00:00:00,-58.1872,4.515847,star plot +8-scanpos_20m_radius,0.13,Wageningen University,RIEGL VZ400,0.04,unknown,unknown,unknown,multiple_targets,Mixture of white sand forest and mixed forest -- Forest concession -- Guyana,Plot: per request -- contact: alvaro.lausarmiento@wur.nl,,No
plot06,2017-01-20T00:00:00,-58.1872,4.515948,star plot +8-scanpos_20m_radius,0.13,Wageningen University,RIEGL VZ400,0.04,unknown,unknown,unknown,multiple_targets,Mixture of white sand forest and mixed forest -- Forest concession -- Guyana,Plot: per request -- contact: alvaro.lausarmiento@wur.nl,,No
plot07,2017-01-21T00:00:00,-58.1854,4.517508,star plot +8-scanpos_20m_radius,0.13,Wageningen University,RIEGL VZ400,0.04,unknown,unknown,unknown,multiple_targets,Mixture of white sand forest and mixed forest -- Forest concession -- Guyana,Plot: per request -- contact: alvaro.lausarmiento@wur.nl,,No
plot08,2017-01-21T00:00:00,-58.1848,4.517494,star plot +8-scanpos_20m_radius,0.13,Wageningen University,RIEGL VZ400,0.04,unknown,unknown,unknown,multiple_targets,Mixture of white sand forest and mixed forest -- Forest concession -- Guyana,Plot: per request -- contact: alvaro.lausarmiento@wur.nl,,No
plot09,2017-01-22T00:00:00,-58.1875,4.515879,star plot +8-scanpos_20m_radius,0.13,Wageningen University,RIEGL VZ400,0.04,unknown,unknown,unknown,multiple_targets,Mixture of white sand forest and mixed forest -- Forest concession -- Guyana,Plot: per request -- contact: alvaro.lausarmiento@wur.nl,,No
plot10,2017-01-22T00:00:00,-58.1877,4.515761,star plot +8-scanpos_20m_radius,0.13,Wageningen University,RIEGL VZ400,0.04,unknown,unknown,unknown,multiple_targets,Mixture of white sand forest and mixed forest -- Forest concession -- Guyana,Plot: per request -- contact: alvaro.lausarmiento@wur.nl,,No
plot11,2017-01-24T00:00:00,-58.1848,4.515024,star plot +8-scanpos_20m_radius,0.13,Wageningen University,RIEGL VZ400,0.04,unknown,unknown,unknown,multiple_targets,Mixture of white sand forest and mixed forest -- Forest concession -- Guyana,Plot: per request -- contact: alvaro.lausarmiento@wur.nl,,No
plot12,2017-01-24T00:00:00,-58.1851,4.515711,star plot +8-scanpos_20m_radius,0.13,Wageningen University,RIEGL VZ400,0.04,unknown,unknown,unknown,multiple_targets,Mixture of white sand forest and mixed forest -- Forest concession -- Guyana,Plot: per request -- contact: alvaro.lausarmiento@wur.nl,,No
plot13,2017-01-25T00:00:00,-58.1853,4.516835,star plot +8-scanpos_20m_radius,0.13,Wageningen University,RIEGL VZ400,0.04,unknown,unknown,unknown,multiple_targets,Mixture of white sand forest and mixed forest -- Forest concession -- Guyana,Plot: per request -- contact: alvaro.lausarmiento@wur.nl,,No
plot14,2017-01-25T00:00:00,-58.1877,4.515289,star plot +8-scanpos_20m_radius,0.13,Wageningen University,RIEGL VZ400,0.04,unknown,unknown,unknown,multiple_targets,Mixture of white sand forest and mixed forest -- Forest concession -- Guyana,Plot: per request -- contact: alvaro.lausarmiento@wur.nl,,No
plot15,2017-01-26T00:00:00,-58.1877,4.514998,star plot +8-scanpos_20m_radius,0.13,Wageningen University,RIEGL VZ400,0.04,unknown,unknown,unknown,multiple_targets,Mixture of white sand forest and mixed forest -- Forest concession -- Guyana,Plot: per request -- contact: alvaro.lausarmiento@wur.nl,,No
plot16,2017-01-26T00:00:00,-58.1871,4.51709,star plot +8-scanpos_20m_radius,0.13,Wageningen University,RIEGL VZ400,0.04,unknown,unknown,unknown,multiple_targets,Mixture of white sand forest and mixed forest -- Forest concession -- Guyana,Plot: per request -- contact: alvaro.lausarmiento@wur.nl,,No
plot17,2017-01-27T00:00:00,-58.1853,4.516999,star plot +8-scanpos_20m_radius,0.13,Wageningen University,RIEGL VZ400,0.04,unknown,unknown,unknown,multiple_targets,Mixture of white sand forest and mixed forest -- Forest concession -- Guyana,Plot: per request -- contact: alvaro.lausarmiento@wur.nl,,No
plot18,2017-01-29T00:00:00,-58.1854,4.516547,star plot +8-scanpos_20m_radius,0.13,Wageningen University,RIEGL VZ400,0.04,unknown,unknown,unknown,multiple_targets,Mixture of white sand forest and mixed forest -- Forest concession -- Guyana,Plot: per request -- contact: alvaro.lausarmiento@wur.nl,,No
plot19,2017-01-29T00:00:00,-58.1853,4.516385,star plot +8-scanpos_20m_radius,0.13,Wageningen University,RIEGL VZ400,0.04,unknown,unknown,unknown,multiple_targets,Mixture of white sand forest and mixed forest -- Forest concession -- Guyana,Plot: per request -- contact: alvaro.lausarmiento@wur.nl,,No
plot20,2017-01-30T00:00:00,-58.2099,4.560867,star plot +8-scanpos_20m_radius,0.13,Wageningen University,RIEGL VZ400,0.04,unknown,unknown,unknown,multiple_targets,Mixture of white sand forest and mixed forest -- Forest concession -- Guyana,Plot: per request -- contact: alvaro.lausarmiento@wur.nl,,No
plot21,2017-01-31T00:00:00,-58.2008,4.533603,star plot +8-scanpos_20m_radius,0.13,Wageningen University,RIEGL VZ400,0.04,unknown,unknown,unknown,multiple_targets,Mixture of white sand forest and mixed forest -- Forest concession -- Guyana,Plot: per request -- contact: alvaro.lausarmiento@wur.nl,,No
plot22,2017-02-01T00:00:00,-58.1853,4.516385,star plot +8-scanpos_20m_radius,0.13,Wageningen University,RIEGL VZ400,0.04,unknown,unknown,unknown,multiple_targets,Mixture of white sand forest and mixed forest -- Forest concession -- Guyana,Plot: per request -- contact: alvaro.lausarmiento@wur.nl,,No
plot23&24,2017-02-02T00:00:00,-58.208,4.560331,star plot +8-scanpos_20m_radius,0.13,Wageningen University,RIEGL VZ400,0.04,unknown,unknown,unknown,multiple_targets,Mixture of white sand forest and mixed forest -- Forest concession -- Guyana,Plot: per request -- contact: alvaro.lausarmiento@wur.nl,,No
